1	1379
1	1545
1	6093
1	7637
1	14443
2	2944
2	8360
2	10200
3	10472
3	11486
3	15573
4	8250
5	14045
6	1313
6	12969
7	768
7	2129
7	2217
7	3151
7	3510
7	4465
7	6573
7	6698
7	7297
7	7336
7	7692
7	8662
7	8982
7	9233
7	10266
7	12099
7	13656
7	13657
7	16721
7	17285
7	18122
7	18615
8	1569
8	1589
8	2020
8	2344
8	4059
8	5565
8	6243
8	8336
8	10244
8	14689
8	14755
8	14844
8	15578
8	17355
8	17956
8	18426
8	19377
9	3158
10	222
10	1457
10	7876
10	7957
10	8916
10	11187
10	12665
10	16623
10	19448
11	3225
11	3288
11	5580
11	6632
11	12127
11	14472
12	18814
13	390
13	864
13	1049
13	2618
13	9367
13	10963
13	12112
13	12598
13	17890
13	19495
14	13941
15	2502
16	4443
16	7268
16	11753
16	13442
16	17789
16	18179
17	800
17	2659
17	4033
17	4103
17	4510
17	5080
17	7981
17	8413
17	8807
17	9506
17	10134
17	10176
17	10713
17	10970
17	11659
17	11766
17	11994
17	13055
17	14011
17	15058
17	15427
17	15970
17	16170
17	16555
17	16678
17	18547
17	19125
17	19212
17	19427
18	3682
18	7105
18	7381
18	7946
18	9768
18	17001
19	1240
19	1844
19	3430
19	8166
19	9827
19	11135
19	14769
19	18929
20	4685
20	6201
20	6441
20	8397
20	9382
20	10751
20	18903
20	19057
21	17316
22	7710
22	9214
23	7308
23	18735
24	10602
25	751
25	7734
25	8130
25	16185
26	2848
27	480
27	6942
27	9444
27	12911
27	17932
28	13132
28	18576
28	19403
29	18041
30	3847
30	6795
31	9688
32	16627
33	739
34	4099
35	11763
35	16230
35	18840
36	2068
36	2338
36	2541
36	2569
36	3798
36	5994
36	6425
36	6461
36	6949
36	7544
36	8951
36	10241
36	13119
36	14102
36	14119
36	16447
36	18126
37	113
38	8094
39	9692
39	12459
39	17789
39	19138
40	3338
41	1322
41	5059
41	9999
41	15126
41	15699
41	16126
41	16458
41	18822
42	358
42	15736
42	18573
42	18766
43	4477
44	5806
45	4718
46	15578
47	2202
47	2624
47	5226
47	5975
47	7923
47	8933
47	11451
47	12444
47	13647
47	16764
47	16880
48	96
48	678
48	2178
48	2483
48	3012
48	3618
48	4025
48	4130
48	4865
